iteration,epoch,train_loss,val_psnr,val_ssim,timestamp
200,1,0.1181744784116745,,,2025-10-15T21:27:22.132816
400,1,0.10885222256183624,,,2025-10-15T21:29:24.931451
600,1,0.10993774980306625,,,2025-10-15T21:31:27.789083
800,2,0.07660257816314697,,,2025-10-15T21:33:30.813876
1000,2,0.07595951110124588,,,2025-10-15T21:35:33.681641
1200,2,0.07522566616535187,,,2025-10-15T21:37:36.546691
1400,2,0.06207548826932907,,,2025-10-15T21:39:39.405049
1600,3,0.06774558871984482,,,2025-10-15T21:41:42.342128
1800,3,0.1258518397808075,,,2025-10-15T21:43:45.255459
2000,3,0.06254220008850098,,,2025-10-15T21:45:48.013011
2200,4,0.6803407669067383,,,2025-10-15T21:47:53.339326
2400,4,0.07078975439071655,,,2025-10-15T21:49:56.010294
2600,4,0.07722488790750504,,,2025-10-15T21:51:58.703756
2800,4,0.06672470271587372,,,2025-10-15T21:54:01.550193
3000,5,0.06423120200634003,,,2025-10-15T21:56:04.557387
3200,5,0.045535795390605927,,,2025-10-15T21:58:07.361786
3400,5,0.10433828830718994,,,2025-10-15T22:00:10.240884
3600,6,0.06518968939781189,,,2025-10-15T22:02:13.271011
3800,6,0.10571648180484772,,,2025-10-15T22:04:16.121001
4000,6,0.03728337213397026,,,2025-10-15T22:06:18.942910
4200,6,0.1252872794866562,,,2025-10-15T22:08:23.727049
4400,7,0.04796646162867546,,,2025-10-15T22:10:26.799305
4600,7,0.04215123504400253,,,2025-10-15T22:12:29.682617
4800,7,0.03709182143211365,,,2025-10-15T22:14:32.363881
5000,8,0.03634100407361984,10.13523022234377,0.26182609946985175,2025-10-15T22:16:35.337459
5200,8,0.04076483100652695,,,2025-10-15T22:18:43.531859
5400,8,0.16289596259593964,,,2025-10-15T22:20:46.213016
5600,8,0.034224241971969604,,,2025-10-15T22:22:48.927877
5800,9,0.20383429527282715,,,2025-10-15T22:24:51.998695
6000,9,0.029584309086203575,,,2025-10-15T22:26:54.792700
6200,9,0.025156978517770767,,,2025-10-15T22:28:59.716135
6400,9,0.6781138181686401,,,2025-10-15T22:31:02.401682
6600,10,0.031902432441711426,,,2025-10-15T22:33:05.600144
6800,10,0.05169820040464401,,,2025-10-15T22:35:08.403730
7000,10,0.21790575981140137,,,2025-10-15T22:37:10.981763
7200,11,0.03693433105945587,,,2025-10-15T22:39:13.842316
7400,11,0.02979014813899994,,,2025-10-15T22:41:16.450764
7600,11,0.030319467186927795,,,2025-10-15T22:43:19.136302
7800,11,0.029271116480231285,,,2025-10-15T22:45:21.857010
8000,12,0.03444080054759979,,,2025-10-15T22:47:25.001231
8200,12,0.08227106928825378,,,2025-10-15T22:49:30.372534
8400,12,0.025751715525984764,,,2025-10-15T22:51:33.090071
8600,13,0.029803313314914703,,,2025-10-15T22:53:36.177186
8800,13,0.09795107692480087,,,2025-10-15T22:55:38.986921
9000,13,0.02995327115058899,,,2025-10-15T22:57:41.639185
9200,13,0.06573958694934845,,,2025-10-15T22:59:44.328513
9400,14,0.027401473373174667,,,2025-10-15T23:01:47.406230
9600,14,0.0305053498595953,,,2025-10-15T23:03:50.108895
9800,14,0.027411622926592827,,,2025-10-15T23:05:52.777337
10000,15,0.020480304956436157,12.718375812899687,0.6407157705887548,2025-10-15T23:07:55.735299
10200,15,0.02685960754752159,,,2025-10-15T23:10:05.896828
10400,15,0.023692693561315536,,,2025-10-15T23:12:08.677695
10600,15,0.10262035578489304,,,2025-10-15T23:14:11.271890
10800,16,0.05075884610414505,,,2025-10-15T23:16:14.273325
11000,16,0.02975679561495781,,,2025-10-15T23:18:17.033136
11200,16,0.09382055699825287,,,2025-10-15T23:20:19.766638
11400,17,0.14610835909843445,,,2025-10-15T23:22:22.670162
11600,17,0.07816262543201447,,,2025-10-15T23:24:25.414665
11800,17,0.03216298297047615,,,2025-10-15T23:26:28.100645
12000,17,0.08884932100772858,,,2025-10-15T23:28:30.756087
12200,18,0.02328987419605255,,,2025-10-15T23:30:39.632371
12400,18,0.5991201996803284,,,2025-10-15T23:32:42.237618
12600,18,0.053604789078235626,,,2025-10-15T23:34:44.920915
12800,18,0.03512273728847504,,,2025-10-15T23:36:47.570938
13000,19,0.0650075152516365,,,2025-10-15T23:38:50.649030
13200,19,0.024942688643932343,,,2025-10-15T23:40:53.428092
13400,19,0.022856440395116806,,,2025-10-15T23:42:56.129726
13600,20,0.04371436685323715,,,2025-10-15T23:44:59.221396
13800,20,0.020491784438490868,,,2025-10-15T23:47:02.128098
14000,20,0.06015460938215256,,,2025-10-15T23:49:04.873125
14200,20,0.026224609464406967,,,2025-10-15T23:51:10.460612
14400,21,0.02613026462495327,,,2025-10-15T23:53:13.210051
14600,21,0.02066262625157833,,,2025-10-15T23:55:15.934661
14800,21,0.018107250332832336,,,2025-10-15T23:57:18.508393
15000,22,0.015016044490039349,12.427904811962925,0.6146637646210072,2025-10-15T23:59:21.418591
15200,22,0.09455637633800507,,,2025-10-16T00:01:29.377153
15400,22,0.11687415093183517,,,2025-10-16T00:03:31.973153
15600,22,0.04692580923438072,,,2025-10-16T00:05:34.645120
15800,23,0.11820428818464279,,,2025-10-16T00:07:37.541110
16000,23,0.02694406732916832,,,2025-10-16T00:09:40.112770
16200,23,0.22036027908325195,,,2025-10-16T00:11:45.292460
16400,24,0.018119998276233673,,,2025-10-16T00:13:48.093280
16600,24,0.015707340091466904,,,2025-10-16T00:15:50.633995
16800,24,0.04393991827964783,,,2025-10-16T00:17:53.088926
17000,24,0.0656944140791893,,,2025-10-16T00:19:55.774383
17200,25,0.054253607988357544,,,2025-10-16T00:21:58.929799
17400,25,0.058653466403484344,,,2025-10-16T00:24:01.710639
17600,25,0.048570841550827026,,,2025-10-16T00:26:04.248204
17800,25,0.15381965041160583,,,2025-10-16T00:28:06.861582
18000,26,0.02033991366624832,,,2025-10-16T00:30:09.884013
18200,26,0.021187659353017807,,,2025-10-16T00:32:14.817100
18400,26,0.1756952852010727,,,2025-10-16T00:34:17.570171
18600,27,0.02312927320599556,,,2025-10-16T00:36:20.405280
18800,27,0.029652167111635208,,,2025-10-16T00:38:23.081673
19000,27,0.22111889719963074,,,2025-10-16T00:40:25.755952
19200,27,0.03173738345503807,,,2025-10-16T00:42:28.314943
19400,28,0.03141091763973236,,,2025-10-16T00:44:31.412404
19600,28,0.05669969320297241,,,2025-10-16T00:46:34.034135
19800,28,0.02311035804450512,,,2025-10-16T00:48:36.640614
20000,29,0.027501631528139114,11.12166094551141,0.5737545129739532,2025-10-16T00:50:39.512816
20200,29,0.016506707295775414,,,2025-10-16T00:52:49.335689
20400,29,0.03307332843542099,,,2025-10-16T00:54:52.016803
20600,29,0.04390200972557068,,,2025-10-16T00:56:54.535864
20800,30,0.03927326202392578,,,2025-10-16T00:58:57.349496
21000,30,0.021937746554613113,,,2025-10-16T01:01:00.015049
21200,30,0.20913740992546082,,,2025-10-16T01:03:02.825108
21400,31,0.11014018952846527,,,2025-10-16T01:05:05.726257
21600,31,0.016316501423716545,,,2025-10-16T01:07:08.280907
21800,31,0.08763229846954346,,,2025-10-16T01:09:10.936076
22000,31,0.10084585845470428,,,2025-10-16T01:11:13.586256
22200,32,0.08533426374197006,,,2025-10-16T01:13:18.937064
22400,32,0.01632007025182247,,,2025-10-16T01:15:21.506624
22600,32,0.023515712469816208,,,2025-10-16T01:17:24.275397
22800,33,0.035198599100112915,,,2025-10-16T01:19:27.410452
23000,33,0.4068085551261902,,,2025-10-16T01:21:30.243893
23200,33,0.05211489647626877,,,2025-10-16T01:23:32.975941
23400,33,0.019874924793839455,,,2025-10-16T01:25:35.819121
23600,34,0.014610439538955688,,,2025-10-16T01:27:39.015874
23800,34,0.11947609484195709,,,2025-10-16T01:29:41.818589
24000,34,0.06592270731925964,,,2025-10-16T01:31:44.578494
24200,34,0.10898851603269577,,,2025-10-16T01:33:55.327929
24400,35,0.07712636888027191,,,2025-10-16T01:35:58.279921
24600,35,0.046751003712415695,,,2025-10-16T01:38:00.691736
24800,35,0.01783454790711403,,,2025-10-16T01:40:03.139976
25000,36,0.10631408542394638,11.361010756800043,0.6418059676970372,2025-10-16T01:42:06.177375
25200,36,0.046059396117925644,,,2025-10-16T01:44:13.743013
25400,36,0.02973262593150139,,,2025-10-16T01:46:16.116671
25600,36,0.019384171813726425,,,2025-10-16T01:48:18.551943
25800,37,0.06175310164690018,,,2025-10-16T01:50:21.301012
26000,37,0.019616328179836273,,,2025-10-16T01:52:23.793739
26200,37,0.04639893397688866,,,2025-10-16T01:54:28.784687
26400,38,0.07373226433992386,,,2025-10-16T01:56:31.824665
26600,38,0.013816110789775848,,,2025-10-16T01:58:34.255163
26800,38,0.060199253261089325,,,2025-10-16T02:00:36.861614
27000,38,0.025124888867139816,,,2025-10-16T02:02:39.272716
27200,39,0.01435669045895338,,,2025-10-16T02:04:42.042097
27400,39,0.030202876776456833,,,2025-10-16T02:06:44.599143
27600,39,0.018638882786035538,,,2025-10-16T02:08:47.102205
27800,40,0.04810674488544464,,,2025-10-16T02:10:49.957115
28000,40,0.024567648768424988,,,2025-10-16T02:12:52.345278
28200,40,0.02456960640847683,,,2025-10-16T02:14:57.135822
28400,40,0.05197539180517197,,,2025-10-16T02:16:59.674277
28600,41,0.014261370524764061,,,2025-10-16T02:19:02.603204
28800,41,0.14607146382331848,,,2025-10-16T02:21:05.166263
29000,41,0.03952866047620773,,,2025-10-16T02:23:07.675649
29200,42,0.020133648067712784,,,2025-10-16T02:25:10.426974
29400,42,0.014890733174979687,,,2025-10-16T02:27:12.835689
29600,42,0.07123347371816635,,,2025-10-16T02:29:15.448529
28200,41,0.18311643600463867,,,2025-10-16T16:40:12.303658
28400,41,0.046332668513059616,,,2025-10-16T16:42:16.777792
28600,41,0.014946890994906425,,,2025-10-16T16:44:20.181431
28800,42,0.013949908316135406,,,2025-10-16T16:46:23.481849
29000,42,0.03315854072570801,,,2025-10-16T16:48:26.753650
29200,42,0.018751274794340134,,,2025-10-16T16:50:30.172609
29400,42,0.013764320872724056,,,2025-10-16T16:52:33.314381
29600,43,0.09796633571386337,,,2025-10-16T16:54:36.887786
29800,43,0.01503050234168768,,,2025-10-16T16:56:40.208613
30000,43,0.2017175555229187,15.894327032753916,0.7620996810939227,2025-10-16T16:58:43.321611
30200,44,0.01418294757604599,,,2025-10-16T17:00:58.037420
30400,44,0.01187392883002758,,,2025-10-16T17:03:01.109901
30600,44,0.04755213484168053,,,2025-10-16T17:05:04.397596
30800,44,0.018968626856803894,,,2025-10-16T17:07:07.570840
31000,45,0.05836745351552963,,,2025-10-16T17:09:11.050671
31200,45,0.1281481683254242,,,2025-10-16T17:11:14.386621
31400,45,0.015361791476607323,,,2025-10-16T17:13:17.778929
31600,46,0.01418151892721653,,,2025-10-16T17:15:21.689270
31800,46,0.15312115848064423,,,2025-10-16T17:17:25.046334
32000,46,0.06657743453979492,,,2025-10-16T17:19:28.354942
32200,46,0.09203105419874191,,,2025-10-16T17:21:41.667184
32400,47,0.025864025577902794,,,2025-10-16T17:23:45.221299
32600,47,0.015338219702243805,,,2025-10-16T17:25:48.603785
32800,47,0.06039879843592644,,,2025-10-16T17:27:51.956179
33000,48,0.013470510020852089,,,2025-10-16T17:29:55.478769
33200,48,0.10508917272090912,,,2025-10-16T17:31:59.017004
33400,48,0.0129485372453928,,,2025-10-16T17:34:02.412183
33600,48,0.015312591567635536,,,2025-10-16T17:36:05.701259
33800,49,0.015915999189019203,,,2025-10-16T17:38:09.533163
34000,49,0.021980535238981247,,,2025-10-16T17:40:12.828718
34200,49,0.013379017822444439,,,2025-10-16T17:42:23.413989
34400,49,0.017426446080207825,,,2025-10-16T17:44:26.659059
34600,50,0.04375913739204407,,,2025-10-16T17:46:30.591995
34800,50,0.014433207921683788,,,2025-10-16T17:48:33.885598
35000,50,0.022415494546294212,16.06113028573462,0.7731944755330008,2025-10-16T17:50:37.332167
35200,51,0.027248231694102287,,,2025-10-16T17:52:46.390319
35400,51,0.17051856219768524,,,2025-10-16T17:54:49.691818
35600,51,0.01991182006895542,,,2025-10-16T17:56:53.024373
35800,51,0.043646104633808136,,,2025-10-16T17:58:56.456150
36000,52,0.01551315188407898,,,2025-10-16T18:01:00.389546
36200,52,0.009985560551285744,,,2025-10-16T18:03:06.737176
36400,52,0.017826152965426445,,,2025-10-16T18:05:10.105899
36600,53,0.015799537301063538,,,2025-10-16T18:07:13.899594
36800,53,0.015537584200501442,,,2025-10-16T18:09:17.377409
37000,53,0.039252959191799164,,,2025-10-16T18:11:20.655379
37200,53,0.012769600376486778,,,2025-10-16T18:13:24.018058
37400,54,0.030978625640273094,,,2025-10-16T18:15:27.889707
37600,54,0.02651875838637352,,,2025-10-16T18:17:31.139276
37800,54,0.04065735265612602,,,2025-10-16T18:19:34.561772
38000,55,0.014875671826303005,,,2025-10-16T18:21:38.404641
38200,55,0.015293936245143414,,,2025-10-16T18:23:47.843847
38400,55,0.017503958195447922,,,2025-10-16T18:25:51.133860
38600,55,0.01723925955593586,,,2025-10-16T18:27:54.399038
38800,56,0.1136564239859581,,,2025-10-16T18:29:58.227942
39000,56,0.04021922126412392,,,2025-10-16T18:32:01.589410
39200,56,0.029975932091474533,,,2025-10-16T18:34:05.053646
39400,57,0.0109380092471838,,,2025-10-16T18:36:08.727590
39600,57,0.2988396883010864,,,2025-10-16T18:38:12.038284
39800,57,0.08862315118312836,,,2025-10-16T18:40:15.352555
40000,57,0.02022983692586422,11.842788336297083,0.5415762074229123,2025-10-16T18:42:18.765157
40200,58,0.009945426136255264,,,2025-10-18T19:29:12.653470
40400,58,0.023727476596832275,,,2025-10-18T19:31:17.079697
40600,58,0.04418709874153137,,,2025-10-18T19:33:18.961029
40800,59,0.0848178118467331,,,2025-10-18T19:35:21.914559
41000,59,0.04825601726770401,,,2025-10-18T19:37:24.722536
41200,59,0.01964455470442772,,,2025-10-18T19:39:26.863164
41400,59,0.011795498430728912,,,2025-10-18T19:41:28.826190
41600,60,0.05256403237581253,,,2025-10-18T19:43:31.117566
41800,60,0.1606060266494751,,,2025-10-18T19:45:33.145158
42000,60,0.04017733037471771,,,2025-10-18T19:47:35.177213
42200,61,0.014217555522918701,,,2025-10-18T19:49:39.631216
42400,61,0.028889786452054977,,,2025-10-18T19:51:41.596989
42600,61,0.012359283864498138,,,2025-10-18T19:53:43.593505
42800,61,0.7407792806625366,,,2025-10-18T19:55:45.590888
43000,62,0.01149439811706543,,,2025-10-18T19:57:47.926921
43200,62,0.07835565507411957,,,2025-10-18T19:59:49.886977
43400,62,0.014551132917404175,,,2025-10-18T20:01:53.072678
43600,63,0.015167323872447014,,,2025-10-18T20:03:56.112401
43800,63,0.020044947043061256,,,2025-10-18T20:05:59.410865
44000,63,0.01148234959691763,,,2025-10-18T20:09:20.933373
44200,63,0.04278187081217766,,,2025-10-18T20:13:44.458653
44400,64,0.011746518313884735,,,2025-10-18T20:18:02.960256
44600,64,0.16904377937316895,,,2025-10-18T20:22:20.703780
44800,64,0.026538800448179245,,,2025-10-18T20:26:39.320039
45000,65,0.014128225855529308,12.82628848711695,0.6478810704907484,2025-10-18T20:30:58.505249
45200,65,0.013077013194561005,,,2025-10-18T20:35:26.838157
45400,65,0.01796097308397293,,,2025-10-18T20:39:44.448440
45600,65,0.01325547881424427,,,2025-10-18T20:44:02.867724
45800,66,0.013997215777635574,,,2025-10-18T20:48:21.848400
46000,66,0.023111408576369286,,,2025-10-18T20:52:32.998016
46200,66,0.013620367273688316,,,2025-10-18T20:56:56.925530
46400,66,0.014023426920175552,,,2025-10-18T21:01:15.468596
46600,67,0.01208234578371048,,,2025-10-18T21:05:34.502169
46800,67,0.08590179681777954,,,2025-10-18T21:09:52.472128
47000,67,0.02411796897649765,,,2025-10-18T21:14:08.737817
47200,68,0.028250139206647873,,,2025-10-18T21:18:27.672027
47400,68,0.026478122919797897,,,2025-10-18T21:22:45.380771
47600,68,0.0162212997674942,,,2025-10-18T21:27:03.405543
47800,68,0.00904062483459711,,,2025-10-18T21:31:21.333414
48000,69,0.014187779277563095,,,2025-10-18T21:35:35.292469
48200,69,0.056284498423337936,,,2025-10-18T21:39:59.483646
48400,69,0.020284615457057953,,,2025-10-18T21:44:17.435912
48600,70,0.02489694580435753,,,2025-10-18T21:48:36.369516
48800,70,0.0166595708578825,,,2025-10-18T21:52:54.761099
49000,70,0.050360605120658875,,,2025-10-18T21:57:12.384067
49200,70,0.21657702326774597,,,2025-10-18T22:01:30.438233
49400,71,0.015219239518046379,,,2025-10-18T22:05:48.988500
49600,71,0.01692957431077957,,,2025-10-18T22:10:06.341464
49800,71,0.04993237555027008,,,2025-10-18T22:14:24.447010
50000,72,0.018418123945593834,12.28223457958523,0.582007366075878,2025-10-18T22:18:35.375860
50200,72,0.10060012340545654,,,2025-10-18T22:23:07.150482
50400,72,0.01738639920949936,,,2025-10-18T22:27:24.193277
50600,72,0.016282618045806885,,,2025-10-18T22:31:42.095437
50800,73,0.021303508430719376,,,2025-10-18T22:36:00.617052
51000,73,0.016131773591041565,,,2025-10-18T22:40:17.997469
51200,73,0.030728310346603394,,,2025-10-18T22:44:36.482378
51400,74,0.008326783776283264,,,2025-10-18T22:48:55.588694
51600,74,0.014385806396603584,,,2025-10-18T22:53:14.348929
51800,74,0.018690800294280052,,,2025-10-18T22:57:32.764355
52000,74,0.010813846252858639,,,2025-10-18T23:01:41.435037
52200,75,0.055080048739910126,,,2025-10-18T23:06:06.748340
52400,75,0.010751972906291485,,,2025-10-18T23:10:24.669807
52200,75,0.01880306750535965,,,2025-10-19T08:06:25.661857
52400,75,0.4696018099784851,,,2025-10-19T08:08:26.020866
52600,75,0.013159649446606636,,,2025-10-19T08:10:26.596612
52800,76,0.08991619944572449,,,2025-10-19T08:12:27.642084
53000,76,0.06616203486919403,,,2025-10-19T08:14:28.717218
53200,76,0.052331238985061646,,,2025-10-19T08:16:29.640869
53400,76,0.009943105280399323,,,2025-10-19T08:18:30.659707
53600,77,0.021146848797798157,,,2025-10-19T08:20:31.896711
53800,77,0.019670654088258743,,,2025-10-19T08:22:32.877902
54000,77,0.01241997815668583,,,2025-10-19T08:24:33.931986
54200,78,0.00931679829955101,,,2025-10-19T08:26:37.257067
54400,78,0.06250442564487457,,,2025-10-19T08:28:38.307695
54600,78,0.015798967331647873,,,2025-10-19T08:30:39.339320
54800,78,0.041198037564754486,,,2025-10-19T08:32:40.412297
55000,79,0.1648927628993988,15.16271971217972,0.678199873637484,2025-10-19T08:34:41.831379
55200,79,0.012148099020123482,,,2025-10-19T08:36:48.176349
55400,79,0.021263007074594498,,,2025-10-19T08:38:49.189436
55600,80,0.04184591770172119,,,2025-10-19T08:40:50.717521
55800,80,0.013036365620791912,,,2025-10-19T08:42:51.876586
56000,80,0.04062863066792488,,,2025-10-19T08:44:53.128662
56200,80,0.012043031863868237,,,2025-10-19T08:46:56.298060
56400,81,0.012966278940439224,,,2025-10-19T08:48:57.771598
56600,81,0.016506711021065712,,,2025-10-19T08:50:58.974084
56800,81,0.01414092630147934,,,2025-10-19T08:53:00.145747
57000,82,0.008885112591087818,,,2025-10-19T08:55:01.602877
57200,82,0.03231506049633026,,,2025-10-19T08:57:02.747086
57400,82,0.033270057290792465,,,2025-10-19T08:59:04.008213
57600,82,0.05015008896589279,,,2025-10-19T09:01:05.365277
57800,83,0.021830573678016663,,,2025-10-19T09:03:06.747065
58000,83,0.012006118893623352,,,2025-10-19T09:05:07.936973
58200,83,0.008664634078741074,,,2025-10-19T09:07:11.009839
58400,83,0.01469612866640091,,,2025-10-19T09:09:11.997494
58600,84,0.029468383640050888,,,2025-10-19T09:11:13.438039
58800,84,0.0185954999178648,,,2025-10-19T09:13:14.584681
59000,84,0.05872529000043869,,,2025-10-19T09:15:15.660969
59200,85,0.009940830990672112,,,2025-10-19T09:17:17.094918
59400,85,0.009855025447905064,,,2025-10-19T09:19:18.317632
59600,85,0.022977976128458977,,,2025-10-19T09:21:19.609106
59800,85,0.01380150392651558,,,2025-10-19T09:23:20.788647
60000,86,0.010935597121715546,16.032207718205203,0.7174646307516497,2025-10-19T09:25:22.374750
60200,86,0.06974183022975922,,,2025-10-19T09:27:30.610794
60400,86,0.10257254540920258,,,2025-10-19T09:29:31.632071
60600,87,0.012714403681457043,,,2025-10-19T09:31:33.178756
60800,87,0.08317529410123825,,,2025-10-19T09:33:34.195067
61000,87,0.02854195609688759,,,2025-10-19T09:35:35.223575
61200,87,0.028723513707518578,,,2025-10-19T09:37:36.259593
61400,88,0.011782297864556313,,,2025-10-19T09:39:37.660704
61600,88,0.08085989952087402,,,2025-10-19T09:41:38.753456
61800,88,0.01495232805609703,,,2025-10-19T09:43:39.848049
62000,89,0.0937858447432518,,,2025-10-19T09:45:41.299775
62200,89,0.028049945831298828,,,2025-10-19T09:47:44.481059
62400,89,0.008597999811172485,,,2025-10-19T09:49:45.731646
62600,89,0.014682142063975334,,,2025-10-19T09:51:47.080193
62800,90,0.02615460380911827,,,2025-10-19T09:53:48.613971
63000,90,0.01224695798009634,,,2025-10-19T09:55:49.908240
63200,90,0.04295627027750015,,,2025-10-19T09:57:51.201676
63400,91,0.02365318313241005,,,2025-10-19T09:59:52.648257
63600,91,0.02968215011060238,,,2025-10-19T10:01:53.968961
63800,91,0.014528550207614899,,,2025-10-19T10:03:55.238126
64000,91,0.023747017607092857,,,2025-10-19T10:05:56.560002
64200,92,0.04167763888835907,,,2025-10-19T10:08:00.972445
64400,92,0.0939921960234642,,,2025-10-19T10:10:02.889818
64600,92,0.023035641759634018,,,2025-10-19T10:12:04.818013
64800,92,0.014364379458129406,,,2025-10-19T10:14:06.578431
65000,93,0.010690120980143547,17.180340635714796,0.7683368932490297,2025-10-19T10:16:08.585181
65200,93,0.013707942329347134,,,2025-10-19T10:18:15.881468
65400,93,0.042326029390096664,,,2025-10-19T10:20:17.686404
65600,94,0.02110147848725319,,,2025-10-19T10:22:19.669386
65800,94,0.026391800493001938,,,2025-10-19T10:24:21.535553
66000,94,0.01154140755534172,,,2025-10-19T10:26:23.349038
66200,94,0.010924011468887329,,,2025-10-19T10:28:27.102626
66400,95,0.0371195450425148,,,2025-10-19T10:30:29.154438
66600,95,0.03253863751888275,,,2025-10-19T10:32:30.950888
66800,95,0.015039082616567612,,,2025-10-19T10:34:32.672641
67000,96,0.060340069234371185,,,2025-10-19T10:36:34.876210
67200,96,0.0308237187564373,,,2025-10-19T10:38:36.509331
67400,96,0.011046158149838448,,,2025-10-19T10:40:38.297124
67600,96,0.012289012782275677,,,2025-10-19T10:42:39.988721
67800,97,0.008527804166078568,,,2025-10-19T10:44:41.871664
68000,97,0.013379613868892193,,,2025-10-19T10:46:43.521330
68200,97,0.027049731463193893,,,2025-10-19T10:48:47.511337
68400,98,0.0391010046005249,,,2025-10-19T10:50:49.579476
68600,98,0.04305461049079895,,,2025-10-19T10:52:51.316668
68800,98,0.14369076490402222,,,2025-10-19T10:54:52.923018
69000,98,0.07651382684707642,,,2025-10-19T10:56:54.671694
69200,99,0.01292407512664795,,,2025-10-19T10:58:56.857148
69400,99,0.021549178287386894,,,2025-10-19T11:00:58.689059
69600,99,0.021104900166392326,,,2025-10-19T11:03:00.442874
69800,99,0.010615701787173748,,,2025-10-19T11:05:02.043082
70000,100,0.03159759193658829,18.26387294643519,0.823542100646384,2025-10-19T11:07:03.898719
70200,100,0.03817075118422508,,,2025-10-19T11:09:13.012554
70400,100,0.016001513227820396,,,2025-10-19T11:11:14.514654
70600,101,0.022124921903014183,,,2025-10-19T11:13:16.465984
70800,101,0.16034282743930817,,,2025-10-19T11:15:18.213550
71000,101,0.030505573377013206,,,2025-10-19T11:17:19.958432
71200,101,0.01916004717350006,,,2025-10-19T11:19:21.863145
71400,102,0.011974724940955639,,,2025-10-19T11:21:23.863250
71600,102,0.013942943885922432,,,2025-10-19T11:23:25.621168
71800,102,0.01188233494758606,,,2025-10-19T11:25:27.508511
72000,103,0.010232075117528439,,,2025-10-19T11:27:29.548677
72200,103,0.021154962480068207,,,2025-10-19T11:29:37.660111
72400,103,0.03942474350333214,,,2025-10-19T11:31:39.372486
72600,103,0.015181109309196472,,,2025-10-19T11:33:41.063719
72800,104,0.05726863071322441,,,2025-10-19T11:35:43.171247
73000,104,0.026485353708267212,,,2025-10-19T11:37:44.857248
73200,104,0.02568257413804531,,,2025-10-19T11:39:46.568399
73400,105,0.028415758162736893,,,2025-10-19T11:41:48.578885
73600,105,0.010629257187247276,,,2025-10-19T11:43:50.214251
73800,105,0.027540285140275955,,,2025-10-19T11:45:51.860017
74000,105,0.010757873766124249,,,2025-10-19T11:47:53.532921
74200,106,0.0674242153763771,,,2025-10-19T11:49:58.087693
74400,106,0.05536433309316635,,,2025-10-19T11:51:59.919410
74600,106,0.009389977902173996,,,2025-10-19T11:54:01.636194
74800,107,0.05348656326532364,,,2025-10-19T11:56:03.767852
75000,107,0.011251750402152538,15.89164094975159,0.7295662633295112,2025-10-19T11:58:05.532892
75200,107,0.008562448434531689,,,2025-10-19T12:00:12.481589
75400,107,0.024003922939300537,,,2025-10-19T12:02:14.193511
75600,108,0.010415560565888882,,,2025-10-19T12:04:16.131093
75800,108,0.008458167314529419,,,2025-10-19T12:06:17.988877
76000,108,0.036824703216552734,,,2025-10-19T12:08:19.663873
76200,108,0.008985450491309166,,,2025-10-19T12:10:23.381012
76400,109,0.057308416813611984,,,2025-10-19T12:12:25.482221
76600,109,0.010355128906667233,,,2025-10-19T12:14:27.175434
76800,109,0.22305336594581604,,,2025-10-19T12:16:28.858725
77000,110,0.011733602732419968,,,2025-10-19T12:18:31.020412
77200,110,0.02989618480205536,,,2025-10-19T12:20:32.781850
77400,110,0.012340083718299866,,,2025-10-19T12:22:34.423381
77600,110,0.02478202059864998,,,2025-10-19T12:24:36.142510
77800,111,0.15869495272636414,,,2025-10-19T12:26:38.201568
78000,111,0.019207654520869255,,,2025-10-19T12:28:39.913457
78200,111,0.02329982817173004,,,2025-10-19T12:30:44.078658
78400,112,0.010386421345174313,,,2025-10-19T12:32:46.243454
78600,112,0.01463528722524643,,,2025-10-19T12:34:48.015313
78800,112,0.025968044996261597,,,2025-10-19T12:36:49.860314
79000,112,0.06673789769411087,,,2025-10-19T12:38:51.647060
79200,113,0.016130715608596802,,,2025-10-19T12:40:53.598068
79400,113,0.01390072237700224,,,2025-10-19T12:42:55.359139
79600,113,0.021558698266744614,,,2025-10-19T12:44:57.048303
79800,114,0.008095335215330124,,,2025-10-19T12:46:59.079253
80000,114,0.010914365760982037,13.88282101703813,0.734798561796826,2025-10-19T12:49:00.428631
80200,114,0.10720354318618774,,,2025-10-19T12:51:08.361123
80400,114,0.012133104726672173,,,2025-10-19T12:53:09.294984
80600,115,0.008376511745154858,,,2025-10-19T12:55:10.691845
80800,115,0.036133572459220886,,,2025-10-19T12:57:12.098605
